Timestamp;Value
2017-01-09;9517
2017-01-10;9514
2017-01-11;9512
2017-01-12;9509
2017-01-13;9504
2017-01-14;9500
2017-01-15;9495
2017-01-16;9490
2017-01-17;9486
2017-01-18;9482
2017-01-19;9478
2017-01-20;9474
2017-01-21;9469
2017-01-22;9464
2017-01-23;9459
2017-01-24;9455
2017-01-25;9452
2017-01-26;9449
2017-01-27;9446
2017-01-28;9443
2017-01-29;9439
2017-01-30;9434
2017-01-31;9430
2017-02-01;9426
2017-02-02;9422
2017-02-03;9419
2017-02-04;9416
2017-02-05;9414
2017-02-06;9411
2017-02-07;9406
2017-02-08;9403
2017-02-09;9399
2017-02-10;9395
2017-02-11;9391
2017-02-12;9386
2017-02-13;9382
2017-02-14;9378
2017-02-15;9375
2017-02-16;9372
2017-02-17;9367
2017-02-18;9363
2017-02-19;9359
2017-02-20;9356
2017-02-21;9353
2017-02-22;9348
2017-02-23;9344
2017-02-24;9340
2017-02-25;9336
2017-02-26;9330
2017-02-27;9325
2017-02-28;9322
2017-03-01;9321
2017-03-02;9318
2017-03-03;9313
2017-03-04;9310
2017-03-05;9306
2017-03-06;9301
2017-03-07;9297
2017-03-08;9293
2017-03-09;9289
2017-03-10;9284
2017-03-11;9281
2017-03-12;9277
2017-03-13;9272
2017-03-14;9268
2017-03-15;9264
2017-03-16;9261
2017-03-17;9255
2017-03-18;9250
2017-03-19;9247
2017-03-20;9244
2017-03-21;9241
2017-03-22;9234
2017-03-23;9229
2017-03-24;9227
2017-03-25;9223
2017-03-26;9220
2017-03-27;9215
2017-03-28;9211
2017-03-29;9209
2017-03-30;9206
2017-03-31;9201
2017-04-01;9196
2017-04-02;9193
2017-04-03;9189
2017-04-04;9183
2017-04-05;9182
2017-04-06;9178
2017-04-07;9174
2017-04-08;9171
2017-04-09;9166
2017-04-10;9162
2017-04-11;9160
2017-04-12;9155
2017-04-13;9151
2017-04-14;9147
2017-04-15;9144
2017-04-16;9141
2017-04-17;9137
2017-04-18;9133
2017-04-19;9130
