Date;Value
2020-12-24;377
2020-12-30;366
2021-01-04;356
2021-01-09;352
2021-01-14;341
2021-01-19;327
2021-01-24;325
2021-01-30;322
2021-02-04;319
2021-02-09;323
2021-02-14;329
2021-02-19;324
2021-02-24;321
2021-02-27;325
2021-03-04;331
2021-03-09;330
2021-03-14;327
2021-03-19;330
2021-03-24;335
2021-03-25;333
2021-03-26;333
2021-03-27;334
2021-03-28;337
2021-03-29;341
2021-03-30;340
2021-03-31;340
2021-04-01;347
2021-04-02;352
2021-04-03;354
2021-04-04;355
2021-04-05;356
2021-04-06;360
2021-04-07;359
2021-04-08;363
2021-04-09;364
2021-04-10;364
2021-04-11;364
2021-04-12;365
2021-04-13;373
2021-04-14;378
2021-04-15;378
2021-04-16;374
2021-04-17;374
2021-04-18;374
2021-04-19;371
2021-04-20;389
2021-04-21;324
2021-04-22;298
2021-04-23;288
2021-04-24;288
2021-04-25;298
2021-04-26;307
2021-04-27;307
2021-04-28;329
2021-04-29;368
2021-04-30;369
2021-05-01;363
2021-05-02;362
2021-05-03;390
2021-05-04;421
2021-05-05;423
2021-05-06;407
2021-05-07;403
2021-05-08;401
2021-05-09;447
2021-05-10;458
2021-05-11;447
2021-05-12;430
2021-05-13;406
2021-05-14;387
2021-05-15;376
2021-05-16;382
2021-05-17;405
2021-05-18;459
2021-05-19;536
2021-05-20;580
2021-05-21;585
2021-05-22;553
2021-05-23;521
2021-05-24;490
2021-05-25;462
2021-05-26;456
2021-05-27;493
2021-05-28;554
2021-05-29;598
2021-05-30;604
2021-05-31;580
2021-06-01;526
2021-06-02;502
2021-06-03;491
2021-06-04;481
2021-06-05;468
2021-06-06;451
2021-06-07;433
2021-06-08;418
2021-06-09;404
2021-06-10;396
2021-06-11;389
2021-06-12;382
2021-06-13;379
2021-06-14;378
2021-06-15;393
2021-06-16;412
2021-06-17;412
2021-06-18;404
2021-06-19;446
2021-06-20;508
2021-06-21;552
2021-06-22;593
2021-06-23;612
2021-06-24;612
2021-06-25;587
2021-06-26;552
2021-06-27;524
2021-06-28;497
2021-06-29;480
2021-06-30;483
2021-07-01;493
2021-07-02;486
2021-07-03;470
2021-07-04;454
2021-07-05;435
2021-07-06;413
2021-07-07;396
2021-07-08;384
2021-07-09;373
2021-07-10;367
2021-07-11;362
2021-07-12;359
2021-07-13;363
2021-07-14;377
2021-07-15;402
2021-07-16;444
2021-07-17;467
2021-07-18;494
2021-07-19;529
2021-07-20;564
2021-07-21;593
2021-07-22;613
2021-07-23;609
2021-07-24;574
2021-07-25;563
2021-07-26;558
2021-07-27;539
2021-07-28;547
2021-07-29;564
2021-07-30;569
2021-07-31;556
2021-08-01;538
2021-08-02;535
2021-08-03;581
2021-08-04;626
2021-08-05;655
2021-08-06;680
2021-08-07;718
2021-08-08;738
2021-08-09;750
2021-08-10;758
2021-08-11;766
2021-08-12;774
2021-08-13;780
2021-08-14;785
2021-08-15;780
2021-08-16;753
2021-08-17;703
2021-08-18;642
2021-08-19;598
2021-08-20;572
2021-08-21;554
2021-08-22;549
2021-08-23;545
2021-08-24;555
2021-08-25;583
2021-08-26;612
2021-08-27;630
2021-08-28;645
2021-08-29;656
2021-08-30;661
2021-08-31;657
2021-09-01;644
2021-09-02;631
2021-09-03;614
2021-09-04;592
2021-09-05;566
2021-09-06;544
2021-09-07;524
2021-09-08;508
2021-09-09;498
2021-09-10;493
2021-09-11;494
2021-09-12;513
2021-09-13;530
2021-09-14;528
2021-09-15;523
2021-09-16;522
2021-09-17;518
2021-09-18;509
2021-09-19;503
2021-09-20;498
2021-09-21;496
2021-09-22;493
2021-09-23;487
2021-09-24;481
2021-09-25;479
2021-09-26;469
2021-09-27;461
2021-09-28;456
2021-09-29;454
2021-11-10;285
2021-11-11;290
2021-11-12;287
2021-11-13;288
2021-11-14;267
2021-11-15;268
2021-11-16;277
2021-11-17;291
2021-11-18;289
2021-11-19;285
2021-11-20;275
2021-11-21;283
2021-11-22;280
2021-11-23;280
2021-11-24;281
2021-11-25;293
2021-11-26;295
2021-11-27;310
2021-11-28;290
2021-11-29;288
2021-11-30;298
2022-03-30;324
2022-03-31;327
2022-04-01;329
2022-04-02;329
2022-04-03;330
2022-04-04;333
2022-04-05;333
2022-04-06;338
2022-04-07;340
2022-04-08;338
2022-04-09;334
2022-04-10;331
2022-04-11;335
2022-04-12;342
2022-04-13;347
2022-04-14;352
2022-04-15;355
2022-04-16;367
2022-04-17;370
2022-04-18;375
2022-04-19;392
2022-04-20;405
2022-04-21;418
2022-04-22;392
2022-04-23;390
2022-04-24;311
2022-04-25;297
2022-04-26;309
2022-04-27;309
2022-04-28;301
2022-04-29;300
2022-04-30;293
2022-05-01;304
2022-05-02;317
2022-05-03;281
2022-05-04;277
2022-05-05;273
2022-05-06;269
2022-05-07;270
2022-05-08;271
2022-05-09;274
2022-05-10;279
2022-05-11;281
2022-05-12;286
2022-05-13;291
2022-05-15;304
2022-05-16;329
2022-05-17;345
2022-05-18;345
2022-05-19;341
2022-05-20;334
2022-05-21;330
2022-05-22;319
2022-05-23;312
2022-05-24;311
2022-05-25;314
